2006;MATO GROSSO DO SUL;Cédulas - 1a. família;50.00;13.716,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;100.00;12,00
2006;MINAS GERAIS;Cédulas - 1a. família;1.00;30,00
2006;MINAS GERAIS;Cédulas - 1a. família;2.00;141,00
2006;MINAS GERAIS;Cédulas - 1a. família;5.00;2.657,00
2006;MINAS GERAIS;Cédulas - em polímero;10.00;1.270,00
2006;MINAS GERAIS;Cédulas - 1a. família;10.00;17.587,00
2006;MINAS GERAIS;Cédulas - 1a. família;20.00;1.012,00
2006;MINAS GERAIS;Cédulas - 1a. família;50.00;37.812,00
2006;MINAS GERAIS;Cédulas - 1a. família;100.00;396,00
2006;NAO INFORMADO;Cédulas - 1a. família;5.00;15,00
2006;NAO INFORMADO;Cédulas - 1a. família;10.00;25,00
2006;NAO INFORMADO;Cédulas - 1a. família;50.00;47,00
2006;PARÁ;Cédulas - 1a. família;2.00;11,00
2006;PARÁ;Cédulas - 1a. família;5.00;329,00
2006;PARÁ;Cédulas - em polímero;10.00;637,00
2006;PARÁ;Cédulas - 1a. família;10.00;1.407,00
2006;PARÁ;Cédulas - 1a. família;20.00;382,00
2006;PARÁ;Cédulas - 1a. família;50.00;3.061,00
2006;PARÁ;Cédulas - 1a. família;100.00;59,00
2006;PARAÍBA;Cédulas - 1a. família;1.00;2,00
2006;PARAÍBA;Cédulas - 1a. família;2.00;30,00
2006;PARAÍBA;Cédulas - 1a. família;5.00;283,00
2006;PARAÍBA;Cédulas - em polímero;10.00;27,00
2006;PARAÍBA;Cédulas - 1a. família;10.00;729,00
2006;PARAÍBA;Cédulas - 1a. família;20.00;264,00
2006;PARAÍBA;Cédulas - 1a. família;50.00;3.833,00
2006;PARAÍBA;Cédulas - 1a. família;100.00;9,00
2006;PARANÁ;Cédulas - 1a. família;1.00;98,00
2006;PARANÁ;Cédulas - 1a. família;2.00;83,00
2006;PARANÁ;Cédulas - 1a. família;5.00;1.254,00
2006;PARANÁ;Cédulas - em polímero;10.00;1.230,00
2006;PARANÁ;Cédulas - 1a. família;10.00;8.818,00
2006;PARANÁ;Cédulas - 1a. família;20.00;1.193,00
2006;PARANÁ;Cédulas - 1a. família;50.00;20.752,00
2006;PARANÁ;Cédulas - 1a. família;100.00;119,00
2006;PERNAMBUCO;Cédulas - 1a. família;1.00;11,00
2006;PERNAMBUCO;Cédulas - 1a. família;2.00;114,00
2006;PERNAMBUCO;Cédulas - 1a. família;5.00;1.002,00
2006;PERNAMBUCO;Cédulas - em polímero;10.00;116,00
2006;PERNAMBUCO;Cédulas - 1a. família;10.00;2.353,00
2006;PERNAMBUCO;Cédulas - 1a. família;20.00;649,00
2006;PERNAMBUCO;Cédulas - 1a. família;50.00;11.325,00
2006;PERNAMBUCO;Cédulas - 1a. família;100.00;19,00
2006;PIAUÍ;Cédulas - 1a. família;2.00;2,00
2006;PIAUÍ;Cédulas - 1a. família;5.00;230,00
2006;PIAUÍ;Cédulas - em polímero;10.00;28,00
2006;PIAUÍ;Cédulas - 1a. família;10.00;733,00
2006;PIAUÍ;Cédulas - 1a. família;20.00;189,00
2006;PIAUÍ;Cédulas - 1a. família;50.00;3.054,00
2006;PIAUÍ;Cédulas - 1a. família;100.00;11,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;1.00;7,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;2.00;39,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;5.00;903,00
2006;RIO DE JANEIRO;Cédulas - em polímero;10.00;897,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;10.00;13.115,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;20.00;1.391,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;50.00;51.192,00
2006;RIO DE JANEIRO;Cédulas - 1a. família;100.00;2.343,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;1.00;2,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;2.00;10,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;5.00;366,00
2006;RIO GRANDE DO NORTE;Cédulas - em polímero;10.00;13,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;10.00;928,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;20.00;159,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;50.00;2.482,00
2006;RIO GRANDE DO NORTE;Cédulas - 1a. família;100.00;6,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;1.00;30,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;2.00;102,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;5.00;1.401,00
2006;RIO GRANDE DO SUL;Cédulas - em polímero;10.00;219,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;10.00;11.750,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;20.00;5.805,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;50.00;20.616,00
2006;RIO GRANDE DO SUL;Cédulas - 1a. família;100.00;244,00
2006;RONDÔNIA;Cédulas - 1a. família;1.00;1,00
2006;RONDÔNIA;Cédulas - 1a. família;2.00;8,00
2006;RONDÔNIA;Cédulas - 1a. família;5.00;61,00
2006;RONDÔNIA;Cédulas - em polímero;10.00;12,00
2006;RONDÔNIA;Cédulas - 1a. família;10.00;810,00
2006;RONDÔNIA;Cédulas - 1a. família;20.00;107,00
2006;RONDÔNIA;Cédulas - 1a. família;50.00;1.867,00
2006;RONDÔNIA;Cédulas - 1a. família;100.00;178,00
2006;RORAIMA;Cédulas - 1a. família;5.00;5,00
2006;RORAIMA;Cédulas - em polímero;10.00;8,00
